Código da IES;Sigla da IES;Nome da IES;Categoria Administrativa;Organização Acadêmica;Situaçao da IES;Sinalização da IES;Código do Curso;Nome do Curso;Grau;Modalidade;Situação do Curso;Qt. Vagas Autorizadas;Carga Horária;Tipo de Periodicidade;Integralização - Turno Integral;Quantitativo de Vagas - Integral;Integralização - Turno Matutino;Quantitativo de Vagas - Matutino;Integralização - Turno Vespertino;Quantitativo de Vagas - Vespertino;Integralização - Turno Noturno;Quantitativo de Vagas - Noturno;Sinalização do Curso;Código do Endereço;Nome do Campus;Endereço;Número Endereço;Complemento;Bairro;Código do Município;Município;UF;Início Funcionamento;Data Ato de Criação;Valor CC;Ano CC;CPC Faixa;CPC Contínuo;CPC Ano; Valor IDD;IDD Ano;Valor ENADE;ENADE Ano;Código Rótulo CINE;Rótulo CINE;Código Área Detalhada CINE;Área Detalhada CINE;Código Área Específica CINE;Área Específica CINE;Código Área Geral CINE ; Área Geral CINE 
1430;UNINGÁ;CENTRO UNIVERSITÁRIO INGÁ;Privada com fins lucrativos;Centro Universitário;Ativa;;1442123;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3850;;;;;;;;;;;1128743;Bocaiúva do Sul-PR;Rua Manoel Basseti Sobrinho;241;Bocaiúva do Sul-PR;Centro;000000004103107;Bocaiúva do Sul;PR;15/10/2018;2018-04-02;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1160785;Polo de Apoio Presencial de Jandira/SP;Rua Maria José;166-B;;Jardim Europa;000000003525003;Jandira;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1094874;Polo de Apoio Presencial de Balneário Piçarras/SC;Avenida Nereu Ramos;163;Polo de Apoio Presencial de Balneário Piçarras/SC;Centro;000000004212809;Balneário Piçarras;SC;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1169308;POLO - ITAITUBA/PA - BELA VISTA;Rua Homero Gomes de Castro;597;POLO - ITAITUBA/PA - BELA VISTA;Bela Vista;000000001503606;Itaituba;PA;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1108736;Polo de Apoio Presencial de Torres/RS;Avenida Castelo Branco;1502;;Engenho Velho;000000004321501;Torres;RS;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1085154;POLO EAD UNICESUMAR COLOMBO - PR;Rua dos Eucaliptos;117;Colombo;Maracanã;000000004105805;Colombo;PR;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1168600;POLO - MARAVILHA/SC - CENTRO;Avenida 7 de Setembro;1341;;Centro;000000004210506;Maravilha;SC;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1157938;POLO EAD UNICESUMAR MESQUITA - RJ;RUA PARANÁ;253;;CENTRO;000000003302858;Mesquita;RJ;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
417;UNICID;UNIVERSIDADE CIDADE DE SÃO PAULO;Privada com fins lucrativos;Universidade;Ativa;;1631885;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3200;;;;;;;;;;;28425;POLO SP_VILA ANTONIETA;Coronel João de Oliveira Melo, 654, Vila Antonieta.;654;;Vila Antonieta;000000003550308;São Paulo;SP;01/02/2023;2022-12-15;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1144339;SANTA IZABEL DO PARÁ I;AVENIDA PEDRO CONSTANTINO, Nº 1403, BAIRRO: CENTRO, CEP: 68.790-000, SANTA IZABEL DO PARÁ/PA;1403;SANTA IZABEL DO PARÁ I;Centro;000000001506500;Santa Izabel do Pará;PA;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1141217;Polo de Apoio Presencial de Mandirituba/PR;Travessa Augusto Dissenha;114, Sala 13;Polo de Apoio Presencial de Mandirituba/PR;Centro;000000004114302;Mandirituba;PR;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1137507;Polo de Apoio Presencial de Marechal Cândido Rondon/PR;Rua Minas Gerais;1694;;Centro;000000004114609;Marechal Cândido Rondon;PR;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1176754;Polo PR - Curitiba (Boqueirão) - 1792;Marechal Floriano Peixoto;10263;;Boqueirão;000000004106902;Curitiba;PR;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1644154;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1148490;RJ - ARARUAMA (CENTRO II);Rua Valdemar da Rocha;58;RJ - ARARUAMA (CENTRO II);Centro;000000003300209;Araruama;RJ;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1119508;Polo de Apoio Presencial de Matinhos/PR;Avenida Juscelino Kubitschek de Oliveira;900;Polo de Apoio Presencial de Matinhos/PR;Centro;000000004115705;Matinhos;PR;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1131480;Polo de Apoio Presencial de Rio de Janeiro/RJ - Unidade 10;Rua Amaral Costa;530;;Campo Grande;000000003304557;Rio de Janeiro;RJ;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1168554;POLO - MARICÁ/RJ - CENTRO;Rua Senador Macedo Soares;87;;Centro;000000003302700;Maricá;RJ;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1168531;Polo de Apoio Presencial de Cerro Grande do Sul/RS;Avenida Coronel Arthur Emilio Jenisch - Sala 02;840;;Centro;000000004305173;Cerro Grande do Sul;RS;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1106634;Polo de Apoio Presencial de Garanhuns/PE;Avenida Ernesto Dourado;390;;Heliópolis;000000002606002;Garanhuns;PE;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1143563;Polo de Apoio Presencial de Vera Cruz/BA;Avenida Juvenal João Vinagre;3154, Loja 26;Polo de Apoio Presencial de Vera Cruz/BA;Centro;000000002933208;Vera Cruz;BA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2625;UFBRA;CENTRO UNIVERSITÁRIO UFBRA;Privada com fins lucrativos;Centro Universitário;Ativa;;1631959;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1146366;Polo Novo Hamburgo;Rua Domingos de Almeida;338;Polo Novo Hamburgo;Centro;000000004313409;Novo Hamburgo;RS;26/03/2023;2023-02-10;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1131528;Polo de Apoio Presencial de Aparecida de Goiânia/GO;Avenida Rio Verde, Quadra 123, Lote 05;;;Setor dos Afonsos;000000005201405;Aparecida de Goiânia;GO;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1175512;Polo de Apoio Presencial de Timbó/SC;Rua Japão;362;;Nações;000000004218202;Timbó;SC;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
12430;UniFAMESC;Centro Universitário FAMESC;Privada com fins lucrativos;Centro Universitário;Ativa;;1619648;TERAPIA OCUPACIONAL;Bacharelado;Educação Presencial;Em atividade;100;4000;Semestral;;;;;;;8.00 Semestres;100;;137904;Unidade SEDE;Av. Governador Roberto Silveira;910;;Centro;000000003300605;Bom Jesus do Itabapoana;RJ;20/07/2023;2023-05-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1430;UNINGÁ;CENTRO UNIVERSITÁRIO INGÁ;Privada com fins lucrativos;Centro Universitário;Ativa;;1442123;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3850;;;;;;;;;;;1168227;POLO EAD GENERAL CARNEIRO;Rua Santos Anjos;227;POLO EAD GENERAL CARNEIRO;Centro;000000004108502;General Carneiro;PR;15/10/2018;2018-04-02;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2625;UFBRA;CENTRO UNIVERSITÁRIO UFBRA;Privada com fins lucrativos;Centro Universitário;Ativa;;1631959;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1142540;Polo Cotia - Centro;Rua Adib Auda;35;Polo Cotia - Centro;Jardim Lambreta;000000003513009;Cotia;SP;26/03/2023;2023-02-10;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1129625;Polo de Apoio Presencial de José Bonifácio/SP;Rua Dom Pedro II;393;Polo de Apoio Presencial de José Bonifácio/SP;Centro;000000003525706;José Bonifácio;SP;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1158284;POLO - CONGONHAS DO NORTE/MG - CENTRO;Rua Antônio Pereira;429;;Centro;000000003118106;Congonhas do Norte;MG;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1130425;POLO - EMBU DAS ARTES/SP - ÁGUA MORNA;Rua Dona Aurora Amaral Araújo;228;POLO - EMBU DAS ARTES/SP - ÁGUA MORNA;Água Morna;000000003515004;Embu;SP;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1124050;POLO - CUPIRA/PE - CENTRO;Rua São João Batista;92 - 100;POLO - CUPIRA/PE - CENTRO;Centro;000000002605004;Cupira;PE;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
3649;UniCV;CENTRO UNIVERSITÁRIO CIDADE VERDE;Privada com fins lucrativos;Centro Universitário;Ativa;Adesão ao PROIES;1634706;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;1000;3600;;;;;;;;;;;1132315;POLO - INAJÁ/PR - CENTRO;Rua Ercílio Torres;317;POLO - INAJÁ/PR - CENTRO;Centro;000000004110300;Inajá;PR;06/04/2023;2023-03-27;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1096717;POLO EAD UNICESUMAR ESMERALDAS - MG;Rua Ana Felipe;83;Esmeraldas - MG;Centro;000000003124104;Esmeraldas;MG;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1130891;POLO EAD UNICESUMAR MARICÁ - RJ;RUA CARLOS RANGEL, 56, CENTRO;56;;Centro;000000003302700;Maricá;RJ;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1121397;POLO EAD UNICESUMAR OURO PRETO - MG;Rua Getulio Vargas;167;;Rosario;000000003146107;Ouro Preto;MG;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1430;UNINGÁ;CENTRO UNIVERSITÁRIO INGÁ;Privada com fins lucrativos;Centro Universitário;Ativa;;1442123;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3850;;;;;;;;;;;1111566;Barbosa Ferraz-PR;Rua Rio Grande do Sul;1053;Barbosa Ferraz-PR;Centro;000000004102505;Barbosa Ferraz;PR;15/10/2018;2018-04-02;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2835;UNINASSAU;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;Privada com fins lucrativos;Centro Universitário;Ativa;;1644161;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1165144;PE - ABREU E LIMA (CENTRO III);Avenida Brasil;94;PE - ABREU E LIMA (CENTRO III);Centro;000000002600054;Abreu e Lima;PE;07/08/2023;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1196;UNICESUMAR;UNIVERSIDADE CESUMAR;Privada com fins lucrativos;Universidade;Ativa;;1615723;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3434;;;;;;;;;;;1128863;POLO EAD UNICESUMAR SANTO ANTÔNIO DO MONTE - MG;AV TANCREDO NEVES, 141 LOJA 01, CENTRO;141 ;POLO EAD UNICESUMAR SANTO ANTÔNIO DO MONTE - MG;CENTRO;000000003160405;Santo Antônio do Monte;MG;27/02/2023;2022-10-13;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1658;UNIGRANDE;CENTRO UNIVERSITÁRIO DA GRANDE FORTALEZA;Privada com fins lucrativos;Centro Universitário;Ativa;;1676070;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;19000;3200;;;;;;;;;;;1143228;BOTUCATU I;Praça Bispo Dom Luiz Maria de Santana;176;BOTUCATU I;Centro;000000003507506;Botucatu;SP;03/02/2025;2024-06-07;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
17854;UniFECAF;Centro Universitário UniFECAF;Privada com fins lucrativos;Centro Universitário;Ativa;;1659077;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;6500;3405;;;;;;;;;;;1145415;POLO SÃO JOSÉ DO RIO PRETO - BOA VISTA;Rua Tiradentes;2449;POLO SÃO JOSÉ DO RIO PRETO - BOA VISTA;Centro;000000003549805;São José do Rio Preto;SP;08/10/2023;2023-10-02;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1430;UNINGÁ;CENTRO UNIVERSITÁRIO INGÁ;Privada com fins lucrativos;Centro Universitário;Ativa;;1442123;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3850;;;;;;;;;;;1136127;Foz do Igua?u-PR;Rua Marechal Deodoro da Fonseca;1599;;Centro;000000004108304;Foz do Iguaçu;PR;15/10/2018;2018-04-02;4;2024;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
2625;UFBRA;CENTRO UNIVERSITÁRIO UFBRA;Privada com fins lucrativos;Centro Universitário;Ativa;;1631959;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3340;;;;;;;;;;;1179386;Polo Blumenau - Centro 2;R. Dr. Amadeu da Luz;31;;Centro;000000004202404;Blumenau;SC;26/03/2023;2023-02-10;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1096061;Polo de Apoio Presencial de Cuité/PB;Rua Vinte e Cinco de Janeiro;s/n;Polo de Apoio Presencial de Cuité/PB;Centro;000000002505105;Cuité;PB;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1114707;Polo de Apoio Presencial de Gandu/BA;Praça Simões Filho;54;;Centro;000000002911204;Gandu;BA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1131581;Polo de Apoio Presencial de Palhoça/SC - Unidade 2;Avenida Atílio Pedro Pagani;1100;;Pagani;000000004211900;Palhoça;SC;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1135921;Polo de Apoio Presencial de Pouso Redondo/SC;Rua 1º de Maio;751;Polo de Apoio Presencial de Pouso Redondo/SC;Progresso;000000004213708;Pouso Redondo;SC;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1205;UNIFAEL;CENTRO UNIVERSITÁRIO FAEL;Privada com fins lucrativos;Centro Universitário;Ativa;;1644154;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;500;3200;;;;;;;;;;;1148476;PR - CURITIBA (SANTA FELICIDADE);Rua Via Veneto;1460;PR - CURITIBA (SANTA FELICIDADE);Santa Felicidade;000000004106902;Curitiba;PR;Não iniciado;2023-06-01;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1176531;Polo de Apoio Presencial de Piraí/RJ;Rua Barão do Piraí (Edif. Hermínio I);484 -Sala 03-04;;Centro;000000003304003;Piraí;RJ;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
1472;UNIASSELVI;CENTRO UNIVERSITÁRIO LEONARDO DA VINCI;Privada com fins lucrativos;Centro Universitário;Ativa;;1607811;TERAPIA OCUPACIONAL;Bacharelado;Educação a Distância;Em atividade;10000;3345;;;;;;;;;;;1160334;Polo de Apoio Presencial de João Lisboa/MA;Rua Parsondas de Carvalho;79;Polo de Apoio Presencial de João Lisboa/MA;Centro;000000002105500;João Lisboa;MA;09/08/2022;2022-04-25;;;;;;;;;;0915T01;Terapia ocupacional;0915;Promoção, prevenção, terapia e reabilitação;091;Saúde;09;Saúde e bem-estar;
